iso3,year,obesity
SWZ,2018,40.486979
SYC,1993,14.81941
MAR,2004,17.819118
ETH,1991,0.54444796
SLE,2021,2.6137428
COG,2011,11.214962
LSO,1996,15.886404
SDN,2022,17.005
SLE,1994,3.7129357
ZMB,2000,5.393504
STP,2012,11.815279
COG,2019,8.1069633
GAB,1992,9.0857975
UGA,2015,4.9938042
GIN,2003,3.4730852
ZWE,2003,1.949494
TCD,1992,0.97564487
MOZ,2008,6.7811109
TUN,1990,5.20726
CPV,1998,3.0785514
BFA,2000,1.8990275
SLE,2022,7.1300082
RWA,2001,1.6820529
COG,2000,2.0910513
BEN,2006,9.2750587
SSD,1997,2.4032967
BEN,1996,1.6425563
LSO,2020,31.215218
TZA,2019,15.887661
MWI,1990,1.1171624
MOZ,2012,3.3794932
SWZ,2005,18.818097
EGY,1999,17.990862
MAR,2021,13.03076
MUS,2018,17.915215
GNB,1990,2.6005635
ERI,1992,0.49092006
MOZ,2020,9.2337213
KEN,2004,2.7198864
SLE,1995,2.4928082
CIV,1992,3.707049
COD,1999,2.1905744
MLI,2005,5.3575665
RWA,2009,0.70564048
GNQ,2007,20.321505
TCD,2002,2.9568955
UGA,2022,11.324628
SYC,2012,25.128081
BEN,2022,11.165858
MUS,1995,10.536331
SLE,2009,2.3922894
GAB,2007,13.236983
GNQ,1993,6.5896541
TZA,2003,2.3887411
BFA,1991,0.63998187
ZAF,2020,13.953663
BFA,1990,0.76245316
LBR,2002,3.4782253
LBY,1990,10.717268
GNQ,2013,5.5820163
NAM,2019,15.936892
EGY,1996,32.131925
LSO,2009,14.638819
NGA,1994,1.4266673
AGO,2009,4.0304385
COG,2022,8.5372791
COG,2006,6.5166011
SDN,2008,4.989415
COD,2008,3.6852065
NGA,2011,11.084801
GAB,2012,23.261419
LBR,2021,11.890519
GNQ,1990,9.2374101
CAF,2004,5.2940488
MDG,2007,1.7899727
NAM,2006,12.27898
SSD,2013,7.7996776
COD,2008,2.5518266
TCD,1993,1.3902678
UGA,2006,4.6345733
TUN,2018,24.92065
UGA,2000,1.9755702
CMR,2002,7.7612579
LSO,2006,13.36053
CAF,2010,3.4366559
TGO,2003,6.1910134
CIV,2021,15.16256
MWI,2022,11.777812
NGA,2012,5.8659647
NAM,2012,19.606161
SLE,1998,1.1946166
NGA,1997,1.9472729
BEN,1993,2.6039537
TCD,1999,2.3073066
NAM,1998,4.1119803
TCD,2011,4.9586438
GIN,2008,4.8552342
NGA,2007,9.6621908
KEN,1999,2.0486513
KEN,2002,6.9524929
GAB,1993,9.5887296
SOM,2018,4.5172308
LSO,2008,23.185568
GMB,1995,3.6612187
GMB,2009,4.6399016
EGY,1990,25.980458
TUN,2005,18.816766
AGO,2011,8.2899854
GMB,2021,14.257772
ERI,2000,1.6685098
TGO,2014,11.599007
GNQ,2000,3.1565063
MRT,2004,11.644959
CMR,1998,3.6820956
SEN,2004,5.7660278
RWA,1995,0.30860004
COG,2019,3.7891816
NGA,2005,4.0988497
TCD,2019,5.8463652
GNB,2002,4.7637392
SSD,1991,0.93109775
MWI,1999,1.005352
EGY,2006,43.070099
COM,2013,17.279795
MDG,1999,1.0679671
TCD,1991,1.1821039
MUS,2013,11.02217
MDG,2021,3.8732551
TZA,2005,7.3143326
SOM,2011,14.813101
GMB,2017,16.075169
BDI,1991,0.93452446
GHA,2013,16.249236
SSD,2017,3.7872184
TGO,1998,1.4453749
COG,2004,2.5221545
ZAF,2005,13.236843
GMB,2021,8.9498989
SYC,2017,37.030253
COG,2016,11.891664
LBY,2013,32.495764
GAB,1993,6.6033162
DJI,1997,1.4799047
CAF,2007,4.6523627
TZA,1990,1.1340179
LBY,2010,30.945957
ZWE,2008,13.976161
TGO,2006,5.220966
SLE,1997,1.0867346
NAM,1994,7.371863
ZAF,2013,14.443383
SLE,2010,2.4179365
TGO,2005,4.8865508
CAF,2012,5.8877803
CPV,2002,7.5064272
KEN,2009,3.4557879
NER,2017,4.7600351
CMR,1999,6.2887117
ERI,2019,5.5797916
BWA,2021,26.68342
LSO,2003,19.984837
BEN,1991,2.2278266
MLI,2013,7.897108
GAB,1997,4.3372832
CMR,1991,2.1740921
LSO,2006,21.909487
MAR,2003,12.595075
BEN,2009,4.2054497
SEN,1998,0.96620629
CIV,2018,9.9803537
LSO,1994,14.951479
GNQ,1997,8.0214128
MWI,2012,1.8725067
LBR,2011,9.8425008
MUS,2009,15.803735
EGY,2021,43.637627
TCD,2003,2.4293544
UGA,2015,1.9506756
UGA,2003,0.75520519
MWI,2013,7.2549984
COG,2007,10.38228
KEN,1994,2.86883
GNB,1997,4.3396253
BEN,2008,4.0041745
ERI,2013,3.9426751
MAR,2006,13.907145
NER,1990,0.43733399
ERI,1993,0.79396321
MLI,2011,8.2195073
COG,2010,7.1424797
GAB,1993,3.4599543
CIV,2016,6.0597949
TUN,1995,20.769513
SOM,1991,3.2777146
SLE,1995,3.9860096
MOZ,1999,1.5831137
KEN,2005,2.8669003
SYC,2012,15.957004
MOZ,2011,7.9470955
ZWE,1999,11.048356
BWA,2015,6.5208361
MAR,2013,23.39223
ETH,2011,2.1658698
GAB,2009,14.20207
ETH,2010,1.2997326
GNQ,2018,15.894319
SWZ,2011,34.456557
NGA,2007,7.2025634
TUN,1991,5.4899763
GAB,2017,9.339565
STP,2013,17.306493
STP,2002,3.9633512
MUS,1999,7.1321078
BFA,2005,3.0152095
BFA,2004,2.100661
EGY,2016,40.381181
MUS,2015,11.315063
COD,1991,0.98236138
GIN,2018,4.8605144
BWA,1994,7.4639261
BFA,2006,2.4832958
GNB,1999,2.3612348
LBR,2007,5.1033337
CPV,2020,21.305174
ETH,2016,3.0354049
SYC,2011,34.251821
LBR,2022,17.013773
LBY,2018,34.962755
LSO,1991,7.8415804
SEN,2016,13.168083
SSD,2012,2.9635957
MUS,1994,14.621511
MDG,2006,1.6842464
BFA,2004,2.7665224
BWA,2016,24.213639
GNQ,2016,6.1484344
CAF,2010,5.3900171
NER,2001,3.0097382
SSD,1990,1.658872
SDN,2010,10.667685
MWI,2007,5.0567932
EGY,2015,51.345307
SLE,2020,6.7746565
SWZ,2014,37.040064
TZA,2000,3.6795609
RWA,2007,2.6357429
NGA,2011,5.6859843
NAM,2016,20.797534
GMB,2013,9.8046318
AGO,1995,4.0325325
EGY,1995,15.412931
CMR,1991,3.4313299
GMB,2004,8.1618704
ERI,1994,1.1012714
TCD,1997,1.9448755
ETH,2012,2.3179851
SYC,1990,13.239254
STP,2011,6.4689629
SEN,2022,15.510218
MRT,1990,4.7073942
BEN,2022,14.995565
DZA,2012,26.586416
LSO,2001,11.176465
GNQ,2018,6.6072933
SLE,2008,5.4331552
MLI,2000,3.970338
STP,2000,3.4055419
CMR,2000,6.7655347
MUS,1999,17.079295
MRT,2006,12.915064
STP,1991,3.4753162
GNQ,1999,14.585337
STP,2011,11.467658
GMB,1990,1.5295096
DJI,2015,8.1730947
RWA,2012,0.83161499
GAB,2014,24.786395
RWA,2012,2.4400327
SEN,2012,7.6410905
TUN,1999,15.822682
DJI,2017,8.9660421
ZAF,1996,8.4224805
LBR,1990,3.0855833
CPV,2008,13.786282
BWA,2022,27.20921
BFA,2018,7.2119616
NER,2014,4.22494
GMB,2016,6.8220377
NER,2021,4.1096095
COD,2007,3.5105556
TGO,1993,1.8524135
SEN,1994,5.0732352
ETH,2011,1.3832971
ETH,2006,1.5248715
KEN,2000,4.2093467
CPV,2005,12.032529
SWZ,2006,19.476637
TZA,1998,1.7906986
SOM,1994,1.1929606
KEN,2003,5.0910905
STP,1993,1.9618541
COM,2012,16.553216
LBY,2018,25.5418
BDI,2021,5.7245221
GNB,2008,6.7653313
COG,1991,4.5961246
ZMB,2010,6.230763
GNQ,2000,9.2485629
ERI,2020,5.9033509
MDG,2016,2.8680688
SDN,2002,11.254679
CAF,1999,2.8074918
CPV,2020,14.69861
ZMB,2008,2.2823337
LSO,1999,17.514966
KEN,2015,9.236908
GAB,1991,8.6072139
GHA,2007,3.6712565
MLI,1994,1.9021399
SOM,2007,12.361602
ZMB,2011,9.7808443
ERI,2019,2.2299144
ZWE,2021,13.710181
MOZ,2009,7.1561322
MUS,2021,24.914774
TUN,1995,6.768012
SYC,2003,11.506184
TCD,2005,2.7930737
MUS,1996,10.956539
TGO,2019,9.9421658
SSD,2005,3.7882753
GAB,2004,6.2196009
CMR,2018,13.435923
DZA,2014,11.942911
NAM,2000,14.265285
BFA,2011,2.2174694
TZA,1991,2.9920368
NAM,2016,15.04788
TCD,2009,4.6034433
TUN,2020,18.303356
BWA,1996,8.2455069
RWA,2013,4.1100014
ERI,2008,2.1194724
BDI,2015,3.9883479
LBR,1998,2.4710227
KEN,1998,5.2881815
ERI,1993,1.0370874
ERI,2004,1.6501499
GAB,2013,24.014926
GNQ,2001,16.033973
SEN,2001,4.8516985
COG,2021,12.595844
MLI,2012,8.5472047
ZWE,2007,8.5413061
COD,1992,1.0430282
GIN,1990,1.5707316
GNQ,2014,24.508648
NER,1995,1.3258631
SEN,1991,2.3594042
MLI,2022,12.907054
SWZ,1993,3.3589058
ZMB,2018,3.9007526
MUS,2008,20.699678
TCD,2020,6.7790695
TGO,1991,1.5799554
MAR,2007,14.345661
ETH,2018,0.79583023
MUS,2002,13.459791
LBY,2006,28.79478
AGO,2005,9.757565
SWZ,2014,24.401437
COG,1994,3.6630914
CPV,2013,16.496402
ERI,2009,1.2617785
ERI,2017,3.5628684
SYC,2021,19.662617
MLI,1990,1.3701102
DJI,2021,5.7106189
MDG,1990,0.64845695
SEN,2003,5.4664839
ZAF,1995,28.351292
TGO,2005,2.5130015
GHA,2022,20.321865
SSD,2010,4.8434179
SLE,2000,5.6510001
BWA,2017,16.349374
CPV,2000,3.5572886
COG,2020,12.441656
DJI,2002,2.0023951
GNB,2022,11.470508
UGA,2019,2.9396029
MRT,1999,13.889195
ZWE,2008,2.5273152
GNQ,2013,14.195099
TGO,2009,6.2025774
ZWE,1996,1.3790458
TUN,2003,25.114974
MWI,2005,2.9830687
LSO,2002,11.599529
ZMB,2020,10.036817
ZAF,2021,30.562758
NGA,2016,6.5835841
ERI,2016,1.8140255
SOM,2012,3.2840326
ZWE,2016,3.7679046
SDN,2004,8.2644291
GIN,2000,2.7231736
BFA,2005,2.2885222
TCD,2001,2.3857541
UGA,2000,3.1419896
BEN,2019,6.1836995
ETH,2008,0.4984532
SSD,2003,1.8861333
MLI,1994,2.0726295
GIN,2016,9.3351223
CAF,2017,9.8956175
UGA,2018,9.0855598
SSD,1993,1.9361831
COD,2016,6.8474025
TZA,2001,3.9268818
AGO,1997,2.2235401
COM,2009,4.1458167
MWI,1991,0.63397302
BEN,2004,5.8816113
SDN,1993,2.0828957
LSO,2011,25.080892
BEN,2005,8.8393398
GNB,2006,3.9684251
TGO,2010,6.5160416
STP,2006,13.440824
UGA,1991,1.1417439
ERI,2020,4.2718671
SDN,1995,8.0480583
TCD,2009,3.481324
GHA,2012,15.875004
MRT,2018,30.773422
CPV,2012,6.3993208
ETH,2014,2.654073
TGO,2002,2.0058518
SYC,1993,23.228459
SDN,1998,2.7715318
BDI,2011,2.8351024
ETH,2009,0.51992116
SYC,1995,16.013046
GAB,2012,8.1780694
GHA,1998,1.9484149
SEN,1999,4.2465571
DJI,1993,2.626577
ZAF,1992,26.271221
MDG,2009,2.0129435
COD,2000,2.9399559
CMR,1991,4.608525
TUN,1994,13.514698
SOM,1993,3.6261223
MDG,2004,1.4845496
EGY,2011,36.693981
SSD,2016,3.5882369
ETH,1993,0.41767862
GIN,1991,0.86575635
CAF,1996,2.27743
GMB,1999,1.7153181
LSO,2020,7.5032979
CPV,2019,7.6339826
MWI,2004,2.7919883
COD,2019,7.8425653
SWZ,1999,14.828892
LBY,1991,27.902767
COD,2006,3.3349253
NGA,2021,15.906376
ETH,1996,0.72352951
GAB,2003,11.160871
NER,2009,2.303106
EGY,2011,25.586501
SSD,2002,3.2102566
ZAF,2022,30.819711
CAF,2000,2.0113945
SWZ,2018,27.042037
SDN,2017,8.1527017
AGO,2003,8.9386262
COG,2001,8.2989208
CAF,2021,5.7499092
SEN,2000,4.5461249
LBR,2021,20.05645
MAR,2010,9.9939831
ZMB,1997,1.1799588
CPV,2003,4.3599363
BDI,2008,2.8369002
ZAF,2010,28.13094
UGA,2019,9.6021645
TZA,2021,17.466649
GAB,1999,4.839731
TGO,2006,2.688311
BDI,2012,3.438415
ZWE,2015,11.118134
ZWE,2021,20.333967
ZWE,2001,1.7578341
MAR,2001,16.203798
ZMB,1990,0.79146568
ZWE,2000,11.306697
TZA,2002,5.9938218
SDN,2022,22.278441
LSO,2007,13.791543
SYC,2022,29.361686
NAM,1996,3.6613379
BDI,1997,1.1357336
STP,2000,6.6317871
COM,1996,2.0515408
TCD,2010,4.7902782
UGA,1995,0.44291317
MLI,2010,7.8883715
GHA,2014,4.2930242
LBY,1992,19.150436
MOZ,2007,4.675464
BEN,1993,1.293411
RWA,1992,0.61653713
STP,1992,5.5363055
DJI,2016,8.5586466
BEN,2009,7.4407659
DZA,1998,12.596855
DZA,2006,23.509432
AGO,2000,2.6419483
COD,2014,3.0943032
COD,2017,5.3360537
MRT,1996,2.3686159
LBR,1991,1.3990966
ZAF,2010,39.183185
GAB,2020,10.251712
EGY,1991,20.181894
SLE,2012,9.0961367
NER,2002,2.31218
AGO,1995,5.8848072
TGO,2022,5.6355018
NAM,2022,16.965204
SLE,2022,11.442445
GNB,2004,7.0584983
CMR,2011,11.490428
LBR,2005,9.507028
GNQ,2021,17.193399
DJI,1997,3.2422505
BEN,2020,10.400742
GMB,1997,2.9049529
GHA,1996,4.5594655
TZA,2020,11.353909
STP,2013,6.8848222
GNB,1991,2.7978849
MAR,2012,22.681777
MRT,2000,14.78226
LBY,2005,28.13887
MRT,2001,3.4932446
TGO,2006,7.647568
ZWE,1997,1.4438866
RWA,1998,0.90544382
LBR,2004,8.9172885
COM,2007,3.771824
COM,2007,8.5190341
GHA,2016,17.459793
SWZ,1999,4.6955816
GNB,2020,10.580682
DJI,2014,11.650498
COD,2022,4.1969005
GAB,2004,17.089033
BWA,1991,10.087731
NER,1994,1.2263717
SDN,2000,3.12353
ZMB,2003,4.3503165
UGA,2007,1.0200392
STP,1999,6.179145
AGO,2018,5.3335749
CPV,2020,7.8787364
RWA,2008,2.8411185
MRT,2001,9.7345427
MUS,1999,12.231398
GHA,2008,3.8240895
MUS,2002,8.2227893
COD,1993,1.1075602
ERI,2018,3.7831381
SDN,2011,11.076662
MRT,2015,6.910903
SSD,2019,10.282215
EGY,1993,14.223884
CMR,2001,9.8205581
NER,2008,3.3558626
SWZ,2016,25.685927
COG,2002,2.3043605
AGO,2018,14.552243
TGO,2001,3.6076989
SYC,1996,25.215998
CMR,1992,2.3435013
BFA,2015,4.4052966
DZA,1996,18.235813
GHA,2005,8.1647702
DZA,1999,19.804859
SDN,2021,16.313416
DJI,2001,1.8854834
LBY,1993,12.192658
ETH,1992,0.39567593
LBY,1998,14.941928
TUN,2011,28.72881
ERI,1997,1.3406081
DZA,1990,9.8724872
SSD,2005,2.1121349
ERI,2005,1.7618705
KEN,2008,3.3116624
EGY,2000,18.667203
TZA,2007,8.3011344
SOM,2005,11.199701
COD,2003,2.8145228
TCD,1990,1.0916599
COD,2003,3.5757851
GIN,2013,3.9865997
DZA,2007,9.0754427
MLI,1992,1.6114801
BDI,2014,2.7920645
UGA,1997,1.6188098
BWA,2002,10.883116
GHA,1995,6.7310862
NGA,2000,6.778051
GNB,2007,6.4506747
CIV,2000,6.453909
GAB,1995,10.674417
GHA,2021,12.601374
GAB,2000,5.1042613
TZA,1995,3.7714712
AGO,2007,10.539903
MRT,2003,17.574365
GHA,1998,8.3133973
GAB,2006,18.683691
LSO,2007,3.9383609
CAF,2022,12.289373
LBR,2018,13.692392
CAF,2000,3.0087249
SOM,2007,7.6265894
ZAF,2017,14.092085
GAB,2005,6.5016627
GHA,2018,4.6150453
COD,2010,5.2378323
MDG,2019,3.4871068
NGA,2020,11.436427
MOZ,1995,2.2179995
TUN,2018,32.040244
MDG,2001,1.1595162
TZA,1993,3.3504184
MDG,2003,1.3564352
SDN,1999,2.9415732
UGA,2014,7.2703093
TGO,1992,2.4797192
AGO,2022,16.318549
CMR,1993,2.5268247
COG,2003,9.0781324
DZA,1999,6.2943682
CPV,2021,8.1436552
SYC,2015,36.054951
TUN,2013,22.501312
GHA,2005,3.3037923
RWA,2008,1.8457051
GNB,2021,11.016091
TCD,2012,5.1132604
TCD,2002,2.585935
DZA,2018,13.747652
BDI,2013,3.1079454
COD,1991,1.3277928
SDN,1997,2.6130147
SSD,2014,8.1714943
GHA,2019,11.976149
TZA,1994,3.5515066
LBY,2020,45.073482
GIN,2003,4.4539995
ZAF,2003,34.306309
LBR,2014,14.726426
ETH,2015,2.8390886
MDG,2005,1.5824344
COM,2001,2.7294135
MOZ,2001,3.2332219
STP,2013,12.163359
ZMB,2006,2.0405734
MAR,2014,17.66246
DJI,1990,3.4501787
DJI,1997,4.8871871
CAF,2003,3.6769081
NGA,2002,5.421441
BWA,1992,10.605036
BEN,2007,3.790741
STP,2017,19.715282
SOM,1997,7.2632946
UGA,2011,3.9289642
GAB,2016,9.0746827
ZAF,1994,27.65052
MRT,2016,28.795397
GMB,2018,7.5860702
STP,1997,2.6854932
TZA,1991,2.1205885
NER,2005,3.9013349
CPV,2016,12.825206
ERI,2018,2.0743659
SEN,2015,2.793777
AGO,2004,9.3513682
STP,2003,11.509352
ZMB,2009,8.8618517
SDN,2005,8.6640894
EGY,2013,49.51821
EGY,2015,27.850014
SDN,2014,6.8291798
SEN,2015,8.2468085
GMB,2019,17.559654
AGO,1994,1.862338
EGY,2009,35.182986
LBR,2007,8.031261
CPV,2008,5.679534
GMB,2012,5.5535793
GIN,2015,6.7562588
BFA,2021,6.3450709
SOM,2010,2.9896056
SLE,1998,3.1239919
BDI,2010,2.7064873
KEN,1993,1.4421673
MRT,2020,8.2240462
ZWE,1992,9.9475041
CPV,2015,6.8464778
SYC,2006,31.767762
NER,2021,7.3299266
STP,2022,16.455282
DJI,2009,6.221012
MDG,2012,2.3211032
RWA,2018,1.249159
NER,2001,2.1433324
ZAF,2004,12.764157
ERI,2007,1.1458665
SLE,2013,9.2582852
MOZ,1992,2.5991218
SOM,2007,2.5728378
ZAF,2014,29.023245
EGY,2008,44.912007
LBY,2014,32.999763
TUN,2012,14.510252
CAF,2020,8.4498078
LBY,2016,34.031776
DZA,1993,16.839221
ZAF,2000,10.641523
LSO,1997,2.2213511
ETH,2005,1.4151189
CMR,1995,6.2658362
SOM,2015,17.517662
UGA,2001,3.3608492
KEN,2020,11.4121
NAM,1997,3.8819272
MDG,2008,1.8536963
ZAF,2017,29.641983
MDG,1995,0.81355255
TCD,2013,4.6458583
BDI,1999,1.6927678
SEN,2011,7.4558847
BDI,1998,1.5939696
CPV,1995,4.7822047
ZWE,1999,1.5895518
SSD,1991,2.4225557
NER,2011,5.0746799
LBY,1992,11.689618
MUS,1995,15.119146
CIV,2012,8.1740722
NAM,1994,3.2534048
BDI,2010,3.1292498
BDI,2007,2.3339599
SDN,1999,6.3988931
CMR,1995,4.6486657
TCD,1991,1.0315707
NGA,1999,4.3944847
BDI,2006,2.2129226
RWA,2014,2.8061675
DZA,2021,23.295239
GMB,2010,4.9568303
MRT,2007,5.1867239
ZAF,2004,25.309387
ZAF,2012,40.292382
MAR,2006,18.922445
COD,2007,4.5143023
SSD,1994,2.0398047
ERI,2008,2.9198036
CMR,2003,11.181741
ETH,1997,0.53090625
COG,2001,2.1966012
COM,1992,3.5327498
UGA,2022,4.1128885
GAB,1996,4.100956
BWA,2022,18.290879
NAM,2007,6.4459443
GNB,2010,4.8316441
BDI,2022,4.0445022
GHA,2002,10.786811
MLI,2001,4.3510653
COD,2010,2.7438639
NAM,2003,11.110135
COD,2009,4.996362
NAM,1991,9.4167568
LBR,2009,11.871623
CMR,2016,7.9884507
GHA,2003,11.419447
TUN,1997,7.515689
BDI,2005,2.4125766
NAM,2021,9.8466963
LBY,1995,20.924667
GHA,2013,4.2376477
GIN,2001,1.9834343
CAF,1999,1.8911133
MDG,2005,1.5431084
LSO,1997,9.6139543
BEN,2005,3.3423793
BDI,1995,1.0154024
BEN,2016,9.1181844
CMR,2021,14.498155
DJI,2002,4.3084856
MOZ,2021,5.8314979
BDI,2013,2.6717218
SOM,1999,1.6090903
DZA,2016,28.882232
TCD,2008,4.3970913
ZAF,2018,14.029874
MOZ,2015,3.9768618
ZWE,2006,13.224816
LSO,2013,5.2015446
ETH,2004,1.31146
LSO,1993,1.7644623
LBY,2021,36.27075
ETH,1990,0.18435825
TZA,2008,3.102188
SDN,2016,7.6649494
DJI,1994,1.2395675
SSD,1999,2.7002379
DZA,2000,20.35075
BWA,2016,16.004775
CIV,2012,5.3947359
MAR,2008,20.083232
NAM,1991,2.7164241
MWI,2008,3.5961822
ZWE,2020,19.750109
COM,1991,3.3414979
NER,2006,3.0195432
NER,2018,3.4632154
BDI,2011,2.446953
CPV,2022,15.772428
ZMB,2014,7.5150371
SLE,2015,2.4058245
LBY,2006,19.690363
CAF,2021,11.768179
GAB,1995,7.3557951
STP,1996,4.9746294
SDN,2002,7.4827164
MLI,2017,10.457201
NAM,2015,20.485334
MAR,1991,4.4373579
RWA,2000,1.5644053
MRT,2005,19.434319
GAB,1991,5.9209194
BFA,1993,0.49500354
CMR,2011,15.561484
NAM,1990,2.5548924
TGO,2021,5.3511754
STP,1995,4.6293136
GHA,2006,8.5483856
LSO,2015,5.7150681
TZA,2019,5.3532761
NER,2014,2.8602889
SOM,2003,6.2095843
CAF,1995,2.1261722
EGY,2002,20.016755
MOZ,2018,11.32798
ERI,1995,0.58183568
TZA,1999,4.8895463
DJI,2015,12.17096
COM,2009,14.439768
TCD,2008,3.8357977
CAF,1990,2.0170309
GIN,1997,2.1128749
SDN,1991,1.8673042
NER,2003,3.454503
KEN,1995,1.6201051
GNB,2004,5.4448463
GNQ,1996,7.6431431
TZA,1997,1.6890535
DZA,1992,4.5118116
COM,2002,6.4584613
AGO,1990,1.4664758
LBR,2002,5.7251114
MRT,1994,2.0287162
ZAF,2007,14.01775
LSO,2008,4.1408397
ERI,2021,4.5424946
GIN,2018,7.809855
ERI,1998,1.4396224
KEN,2019,5.2059561
EGY,2017,41.080096
TCD,2017,6.0069144
COD,2009,2.6511129
NER,2006,4.1187741
NAM,2015,8.153414
SWZ,2008,20.769376
SYC,2014,25.832227
RWA,1996,0.79612387
ERI,1991,0.70886528
NAM,2007,12.626123
ERI,2011,2.5147974
BEN,1995,1.5149582
STP,2004,4.5647211
LBR,1996,2.0855408
KEN,1995,3.0507471
CIV,2012,11.118487
SSD,2009,2.5901666
DJI,1995,1.314145
GMB,2005,8.7825574
AGO,2014,13.003075
SYC,2013,25.472069
GNB,1999,3.8112983
SSD,2015,6.1038628
TUN,2014,22.977675
LBR,1999,6.1834667
CPV,2018,19.781876
TUN,2022,33.849469
SDN,2000,10.233241
EGY,1990,19.440414
SWZ,2019,12.805335
COM,1995,4.1876439
COD,2021,8.5800156
MRT,2011,6.1311658
GMB,2006,3.6410708
GNQ,1999,2.9773882
CPV,1994,4.472455
BWA,2012,14.725295
